fecha;serie_hidrologica;region_hidrologica;aporte_hidrico
2024-07-20;ESMEBATA;Oriente;20661200
2024-07-20;GUAVGUAV;Oriente;13289800
2024-07-20;ALTOANCH;Valle;2548300
2024-07-20;BAJOANCH;Valle;295300
2024-07-20;CAL1CALM;Valle;241000
2024-07-20;FLR2CAUC;Valle;367200
2024-07-20;SALVCAUC;Valle;5303100
2024-07-21;BOCATENC;Antioquia;1322000
2024-07-21;CLLRPORC;Antioquia;4442300
2024-07-21;DESVIEPM;Antioquia;2300600
2024-07-21;ESCMNEGR;Antioquia;8544000
2024-07-21;ITUACAUC;Antioquia;25236200
2024-07-21;MIRFTENC;Antioquia;948600
2024-07-21;PENONARE;Antioquia;4628600
2024-07-21;PLAYGUAT;Antioquia;1944700
2024-07-21;PP-2POR1;Antioquia;2196800
2024-07-21;PP-3PORC;Antioquia;285700
2024-07-21;PUNCGUAT;Antioquia;2331000
2024-07-21;QUBRRGRD;Antioquia;52800
2024-07-21;RGR2RGRD;Antioquia;6892600
2024-07-21;SLORNARE;Antioquia;5241400
2024-07-21;SMIGCALD;Antioquia;1036900
2024-07-21;TRONGUAD;Antioquia;3537800
2024-07-21;CAMECAMP;Caldas;632400
2024-07-21;CAMECHIN;Caldas;1590000
2024-07-21;DESVGUAR;Caldas;113500
2024-07-21;ESMECAMP;Caldas;707200
2024-07-21;ESTRELLA;Caldas;213200
2024-07-21;PTEHMIEL;Caldas;2040600
2024-07-21;SANFRANC;Caldas;267300
2024-07-21;URR1SINU;Caribe;5939900
2024-07-21;ALICBOGO;Centro;15489400
2024-07-21;AMOYAMOY;Centro;2070300
2024-07-21;BETAMAG1;Centro;2287700
2024-07-21;CUCUCUCU;Centro;583800
2024-07-21;DESVSMAR;Centro;145600
2024-07-21;EMBAPRAD;Centro;71900
2024-07-21;QUIMMAGD;Centro;9415800
2024-07-21;SOGASOGA;Centro;9940400
2024-07-21;DESVBATA;Oriente;2157700
2024-07-21;DESVCHIV;Oriente;2579100
2024-07-21;EMBACHUZ;Oriente;10214700
2024-07-21;ESMEBATA;Oriente;68181900
2024-07-21;GUAVGUAV;Oriente;23377300
2024-07-21;ALTOANCH;Valle;2461100
2024-07-21;BAJOANCH;Valle;290100
2024-07-21;CAL1CALM;Valle;322000
2024-07-21;FLR2CAUC;Valle;436200
2024-07-21;SALVCAUC;Valle;7141000
2024-07-22;BOCATENC;Antioquia;1929400
2024-07-22;CLLRPORC;Antioquia;4159800
2024-07-22;DESVIEPM;Antioquia;2426500
2024-07-22;ESCMNEGR;Antioquia;8118300
2024-07-22;ITUACAUC;Antioquia;24388800
2024-07-22;MIRFTENC;Antioquia;856200
2024-07-22;PENONARE;Antioquia;4424600
2024-07-22;PLAYGUAT;Antioquia;1804200
2024-07-22;PP-2POR1;Antioquia;2725800
2024-07-22;PP-3PORC;Antioquia;1550300
2024-07-22;PUNCGUAT;Antioquia;2191900
2024-07-22;QUBRRGRD;Antioquia;57900
2024-07-22;RGR2RGRD;Antioquia;7551000
2024-07-22;SLORNARE;Antioquia;5014300
2024-07-22;SMIGCALD;Antioquia;1011200
2024-07-22;TRONGUAD;Antioquia;4495100
2024-07-22;CAMECAMP;Caldas;690700
2024-07-22;CAMECHIN;Caldas;1495800
2024-07-22;DESVGUAR;Caldas;70200
2024-07-22;ESMECAMP;Caldas;772200
2024-07-22;ESTRELLA;Caldas;242000
2024-07-22;PTEHMIEL;Caldas;1945000
2024-07-22;SANFRANC;Caldas;237500
2024-07-22;URR1SINU;Caribe;6328300
2024-07-22;ALICBOGO;Centro;20483300
2024-07-22;AMOYAMOY;Centro;2784300
2024-07-22;BETAMAG1;Centro;2174500
2024-07-22;CUCUCUCU;Centro;839300
2024-07-22;DESVSMAR;Centro;227000
2024-07-22;EMBAPRAD;Centro;89100
2024-07-22;QUIMMAGD;Centro;8870200
2024-07-22;SOGASOGA;Centro;12920400
2024-07-22;DESVBATA;Oriente;2445800
2024-07-22;DESVCHIV;Oriente;1858500
2024-07-22;EMBACHUZ;Oriente;14050500
2024-07-22;ESMEBATA;Oriente;37095100
2024-07-22;GUAVGUAV;Oriente;26497400
2024-07-22;ALTOANCH;Valle;1492100
2024-07-22;BAJOANCH;Valle;233200
2024-07-22;CAL1CALM;Valle;161200
2024-07-22;FLR2CAUC;Valle;428000
2024-07-22;SALVCAUC;Valle;6438400
2024-07-23;BOCATENC;Antioquia;1386600
2024-07-23;CLLRPORC;Antioquia;3860600
2024-07-23;DESVIEPM;Antioquia;1784700
2024-07-23;ESCMNEGR;Antioquia;7559600
2024-07-23;ITUACAUC;Antioquia;21974200
2024-07-23;MIRFTENC;Antioquia;637800
2024-07-23;PENONARE;Antioquia;4149700
2024-07-23;PLAYGUAT;Antioquia;2896000
2024-07-23;PP-2POR1;Antioquia;2519700
2024-07-23;PP-3PORC;Antioquia;1264600
2024-07-23;PUNCGUAT;Antioquia;2159700
2024-07-23;QUBRRGRD;Antioquia;45200
2024-07-23;RGR2RGRD;Antioquia;5891500
2024-07-23;SLORNARE;Antioquia;4866700
2024-07-23;SMIGCALD;Antioquia;995000
2024-07-23;TRONGUAD;Antioquia;3508300
2024-07-23;CAMECAMP;Caldas;592400
2024-07-23;CAMECHIN;Caldas;1449000
2024-07-23;DESVGUAR;Caldas;35300
2024-07-23;ESMECAMP;Caldas;662200
2024-07-23;ESTRELLA;Caldas;298800
2024-07-23;PTEHMIEL;Caldas;1847900
2024-07-23;SANFRANC;Caldas;222100
2024-07-23;URR1SINU;Caribe;6269200
2024-07-23;ALICBOGO;Centro;21791400
2024-07-23;AMOYAMOY;Centro;2618400
2024-07-23;BETAMAG1;Centro;1701000
2024-07-23;CUCUCUCU;Centro;809300
2024-07-23;DESVSMAR;Centro;224100
2024-07-23;EMBAPRAD;Centro;226300
2024-07-23;QUIMMAGD;Centro;7079700
2024-07-23;SOGASOGA;Centro;11320300
2024-07-23;DESVBATA;Oriente;1885200
2024-07-23;DESVCHIV;Oriente;1258700
2024-07-23;EMBACHUZ;Oriente;7094500
2024-07-23;ESMEBATA;Oriente;42122800
2024-07-23;GUAVGUAV;Oriente;20424400
2024-07-23;ALTOANCH;Valle;2597400
2024-07-23;BAJOANCH;Valle;298200
2024-07-23;CAL1CALM;Valle;241800
2024-07-23;FLR2CAUC;Valle;295800
2024-07-23;SALVCAUC;Valle;6075300
2024-07-24;BOCATENC;Antioquia;1295000
2024-07-24;CLLRPORC;Antioquia;3799800
2024-07-24;DESVIEPM;Antioquia;2093400
2024-07-24;ESCMNEGR;Antioquia;7343000
2024-07-24;ITUACAUC;Antioquia;21923800
2024-07-24;MIRFTENC;Antioquia;620300
2024-07-24;PENONARE;Antioquia;4023400
2024-07-24;PLAYGUAT;Antioquia;1873900
2024-07-24;PP-2POR1;Antioquia;2068600
2024-07-24;PP-3PORC;Antioquia;434200
2024-07-24;PUNCGUAT;Antioquia;2046400
2024-07-24;QUBRRGRD;Antioquia;41900
2024-07-24;RGR2RGRD;Antioquia;5463800
2024-07-24;SLORNARE;Antioquia;4780400
2024-07-24;SMIGCALD;Antioquia;982800
2024-07-24;TRONGUAD;Antioquia;3353900
2024-07-24;CAMECAMP;Caldas;562900
2024-07-24;CAMECHIN;Caldas;1407100
2024-07-24;DESVGUAR;Caldas;10400
2024-07-24;ESMECAMP;Caldas;629300
2024-07-24;ESTRELLA;Caldas;304000
2024-07-24;PTEHMIEL;Caldas;1766900
2024-07-24;SANFRANC;Caldas;212900
2024-07-24;URR1SINU;Caribe;5048700
2024-07-24;ALICBOGO;Centro;18971300
2024-07-24;AMOYAMOY;Centro;2349000
2024-07-24;BETAMAG1;Centro;1530900
2024-07-24;CUCUCUCU;Centro;745100
2024-07-24;DESVSMAR;Centro;219800
2024-07-24;EMBAPRAD;Centro;50400
2024-07-24;QUIMMAGD;Centro;5705100
2024-07-24;SOGASOGA;Centro;10867400
2024-07-24;DESVBATA;Oriente;1435500
2024-07-24;DESVCHIV;Oriente;1045300
2024-07-24;EMBACHUZ;Oriente;5213200
2024-07-24;ESMEBATA;Oriente;27898400
2024-07-24;GUAVGUAV;Oriente;15551500
2024-07-24;ALTOANCH;Valle;2398000
2024-07-24;BAJOANCH;Valle;286500
2024-07-24;CAL1CALM;Valle;241800
2024-07-24;FLR2CAUC;Valle;321600
2024-07-24;SALVCAUC;Valle;5037200
2024-07-25;BOCATENC;Antioquia;1256000
2024-07-25;CLLRPORC;Antioquia;3675300
2024-07-25;DESVIEPM;Antioquia;2087400
2024-07-25;ESCMNEGR;Antioquia;6985700
2024-07-25;ITUACAUC;Antioquia;21650700
2024-07-25;MIRFTENC;Antioquia;614300
2024-07-25;PENONARE;Antioquia;3872000
2024-07-25;PLAYGUAT;Antioquia;3059000
2024-07-25;PP-2POR1;Antioquia;2036600
2024-07-25;PP-3PORC;Antioquia;1507100
2024-07-25;PUNCGUAT;Antioquia;2064400
2024-07-25;QUBRRGRD;Antioquia;39400
2024-07-25;RGR2RGRD;Antioquia;5137800
2024-07-25;SLORNARE;Antioquia;4728100
2024-07-25;SMIGCALD;Antioquia;975800
2024-07-25;TRONGUAD;Antioquia;3278100
2024-07-25;CAMECAMP;Caldas;545500
2024-07-25;CAMECHIN;Caldas;1437600
2024-07-25;ESMECAMP;Caldas;610000
2024-07-25;ESTRELLA;Caldas;316900
2024-07-25;PTEHMIEL;Caldas;1704300
2024-07-25;SANFRANC;Caldas;210000
2024-07-25;URR1SINU;Caribe;7925500
2024-07-25;ALICBOGO;Centro;16493600
2024-07-25;AMOYAMOY;Centro;2245400
2024-07-25;BETAMAG1;Centro;1612900
2024-07-25;CUCUCUCU;Centro;702300
2024-07-25;DESVSMAR;Centro;194100
2024-07-25;EMBAPRAD;Centro;216500
2024-07-25;QUIMMAGD;Centro;5413600
2024-07-25;SOGASOGA;Centro;10189400
2024-07-25;DESVBATA;Oriente;1706800
2024-07-25;DESVCHIV;Oriente;1453900
2024-07-25;EMBACHUZ;Oriente;7471500
2024-07-25;ESMEBATA;Oriente;30549800
2024-07-25;GUAVGUAV;Oriente;18491700
2024-07-25;ALTOANCH;Valle;2320900
2024-07-25;BAJOANCH;Valle;282000
2024-07-25;CAL1CALM;Valle;242300
2024-07-25;FLR2CAUC;Valle;287400
2024-07-25;SALVCAUC;Valle;5214300
2024-07-26;BOCATENC;Antioquia;1401000
2024-07-26;CLLRPORC;Antioquia;3672300
2024-07-26;DESVIEPM;Antioquia;2329600
2024-07-26;ESCMNEGR;Antioquia;6601800
2024-07-26;ITUACAUC;Antioquia;20128300
2024-07-26;MIRFTENC;Antioquia;1337900
2024-07-26;PENONARE;Antioquia;3731100
2024-07-26;PLAYGUAT;Antioquia;2313500
2024-07-26;PP-2POR1;Antioquia;2061800
2024-07-26;PP-3PORC;Antioquia;812400
2024-07-26;PUNCGUAT;Antioquia;2074700
2024-07-26;QUBRRGRD;Antioquia;47200
2024-07-26;RGR2RGRD;Antioquia;6167700
2024-07-26;SLORNARE;Antioquia;4719000
2024-07-26;SMIGCALD;Antioquia;967300
2024-07-26;TRONGUAD;Antioquia;3244800
2024-07-26;CAMECAMP;Caldas;652300
2024-07-26;CAMECHIN;Caldas;1502600
2024-07-26;ESMECAMP;Caldas;729300
2024-07-26;ESTRELLA;Caldas;304900
2024-07-26;PTEHMIEL;Caldas;1665600
2024-07-26;SANFRANC;Caldas;212900
2024-07-26;URR1SINU;Caribe;7035800
2024-07-26;ALICBOGO;Centro;13165600
2024-07-26;AMOYAMOY;Centro;1978200
2024-07-26;BETAMAG1;Centro;1385000
2024-07-26;CUCUCUCU;Centro;623800
2024-07-26;DESVSMAR;Centro;184100
2024-07-26;EMBAPRAD;Centro;113000
2024-07-26;QUIMMAGD;Centro;6120500
2024-07-26;SOGASOGA;Centro;9070800
2024-07-26;DESVBATA;Oriente;1471200
2024-07-26;DESVCHIV;Oriente;1101300
2024-07-26;EMBACHUZ;Oriente;4547600
2024-07-26;ESMEBATA;Oriente;24564900
2024-07-26;GUAVGUAV;Oriente;15939300
2024-07-26;ALTOANCH;Valle;2909100
2024-07-26;BAJOANCH;Valle;316600
2024-07-26;CAL1CALM;Valle;161700
2024-07-26;FLR2CAUC;Valle;388600
2024-07-26;SALVCAUC;Valle;5108200
2024-07-27;BOCATENC;Antioquia;2652100
2024-07-27;CLLRPORC;Antioquia;6200900
2024-07-27;DESVIEPM;Antioquia;3073000
2024-07-27;ESCMNEGR;Antioquia;11653000
2024-07-27;ITUACAUC;Antioquia;21593900
2024-07-27;MIRFTENC;Antioquia;1562600
2024-07-27;PENONARE;Antioquia;5930600
2024-07-27;PLAYGUAT;Antioquia;2809600
2024-07-27;PP-2POR1;Antioquia;2788800
2024-07-27;PP-3PORC;Antioquia;741300
2024-07-27;PUNCGUAT;Antioquia;2873200
2024-07-27;QUBRRGRD;Antioquia;77500
2024-07-27;RGR2RGRD;Antioquia;10121100
2024-07-27;SLORNARE;Antioquia;6617600
2024-07-27;SMIGCALD;Antioquia;1290400
2024-07-27;TRONGUAD;Antioquia;6247300
2024-07-27;CAMECAMP;Caldas;591800
2024-07-27;CAMECHIN;Caldas;1603800
2024-07-27;ESMECAMP;Caldas;661700
2024-07-27;ESTRELLA;Caldas;269200
2024-07-27;PTEHMIEL;Caldas;1634100
2024-07-27;SANFRANC;Caldas;232100
2024-07-27;URR1SINU;Caribe;7177900
2024-07-27;ALICBOGO;Centro;13700400
2024-07-27;AMOYAMOY;Centro;1876900
2024-07-27;BETAMAG1;Centro;1642700
2024-07-27;CUCUCUCU;Centro;592400
2024-07-27;DESVSMAR;Centro;147000
2024-07-27;EMBAPRAD;Centro;198000
2024-07-27;QUIMMAGD;Centro;7086000
2024-07-27;SOGASOGA;Centro;10099000
2024-07-27;DESVBATA;Oriente;1437800
2024-07-27;DESVCHIV;Oriente;1573500
2024-07-27;EMBACHUZ;Oriente;4716800
2024-07-27;ESMEBATA;Oriente;28020100
2024-07-27;GUAVGUAV;Oriente;15576800
2024-07-27;ALTOANCH;Valle;3034300
2024-07-27;BAJOANCH;Valle;323900
2024-07-27;CAL1CALM;Valle;242700
2024-07-27;FLR2CAUC;Valle;380200
2024-07-27;SALVCAUC;Valle;5483400
2024-07-28;BOCATENC;Antioquia;1930800
2024-07-28;CLLRPORC;Antioquia;3889400
2024-07-28;DESVIEPM;Antioquia;2681300
2024-07-28;ESCMNEGR;Antioquia;9007700
2024-07-28;ITUACAUC;Antioquia;20941200
2024-07-28;MIRFTENC;Antioquia;751500
2024-07-28;PENONARE;Antioquia;4684200
2024-07-28;PLAYGUAT;Antioquia;2168400
2024-07-28;PP-2POR1;Antioquia;2971900
2024-07-28;PP-3PORC;Antioquia;358900
2024-07-28;PUNCGUAT;Antioquia;2168800
2024-07-28;QUBRRGRD;Antioquia;66600
2024-07-28;RGR2RGRD;Antioquia;8704300
2024-07-28;SLORNARE;Antioquia;7573600
2024-07-28;SMIGCALD;Antioquia;1062200
2024-07-28;TRONGUAD;Antioquia;4499400
2024-07-28;CAMECAMP;Caldas;532900
2024-07-28;CAMECHIN;Caldas;1451000
2024-07-28;ESMECAMP;Caldas;595800
2024-07-28;ESTRELLA;Caldas;335100
2024-07-28;PTEHMIEL;Caldas;1588400
2024-07-28;SANFRANC;Caldas;205200
2024-07-28;URR1SINU;Caribe;8215200
2024-07-28;ALICBOGO;Centro;16408900
2024-07-28;AMOYAMOY;Centro;1971300
2024-07-28;BETAMAG1;Centro;2094000
2024-07-28;CUCUCUCU;Centro;559600
2024-07-28;DESVSMAR;Centro;152700
2024-07-28;EMBAPRAD;Centro;168600
2024-07-28;QUIMMAGD;Centro;7000400
2024-07-28;SOGASOGA;Centro;11474600
2024-07-28;DESVBATA;Oriente;5832400
2024-07-28;DESVCHIV;Oriente;2693000
2024-07-28;EMBACHUZ;Oriente;22580100
2024-07-28;ESMEBATA;Oriente;56505500
2024-07-28;GUAVGUAV;Oriente;63188800
2024-07-28;ALTOANCH;Valle;2452100
2024-07-28;BAJOANCH;Valle;289700
2024-07-28;CAL1CALM;Valle;242700
2024-07-28;FLR2CAUC;Valle;420600
2024-07-28;SALVCAUC;Valle;5878500
2024-07-29;BOCATENC;Antioquia;1355600
2024-07-29;CLLRPORC;Antioquia;3588700
2024-07-29;DESVIEPM;Antioquia;2213100
2024-07-29;ESCMNEGR;Antioquia;7434200
2024-07-29;ITUACAUC;Antioquia;14270200
2024-07-29;MIRFTENC;Antioquia;643300
2024-07-29;PENONARE;Antioquia;3885600
2024-07-29;PLAYGUAT;Antioquia;1685200
2024-07-29;PP-2POR1;Antioquia;2369500
2024-07-29;PP-3PORC;Antioquia;1190500
2024-07-29;PUNCGUAT;Antioquia;2031000
2024-07-29;QUBRRGRD;Antioquia;46300
2024-07-29;RGR2RGRD;Antioquia;6037200
2024-07-29;SLORNARE;Antioquia;4866700
2024-07-29;SMIGCALD;Antioquia;976100
2024-07-29;TRONGUAD;Antioquia;3516000
2024-07-29;CAMECAMP;Caldas;523400
2024-07-29;CAMECHIN;Caldas;1424200
2024-07-29;ESMECAMP;Caldas;585300
2024-07-29;ESTRELLA;Caldas;136300
2024-07-29;PTEHMIEL;Caldas;1549300
2024-07-29;SANFRANC;Caldas;375000
2024-07-29;URR1SINU;Caribe;5938200
2024-07-29;ALICBOGO;Centro;18271000
2024-07-29;AMOYAMOY;Centro;2019700
2024-07-29;BETAMAG1;Centro;2025800
2024-07-29;CUCUCUCU;Centro;582400
2024-07-29;DESVSMAR;Centro;162700
2024-07-29;EMBAPRAD;Centro;147000
2024-07-29;QUIMMAGD;Centro;7471200
2024-07-29;SOGASOGA;Centro;11907500
2024-07-29;DESVBATA;Oriente;2026800
2024-07-29;DESVCHIV;Oriente;1300500
2024-07-29;EMBACHUZ;Oriente;6544300
2024-07-29;ESMEBATA;Oriente;27756700
2024-07-29;GUAVGUAV;Oriente;21959100
2024-07-29;ALTOANCH;Valle;2246700
2024-07-29;BAJOANCH;Valle;277700
2024-07-29;CAL1CALM;Valle;162100
2024-07-29;FLR2CAUC;Valle;339600
2024-07-29;SALVCAUC;Valle;6171900
2024-07-30;BOCATENC;Antioquia;1280700
2024-07-30;CLLRPORC;Antioquia;3564400
2024-07-30;DESVIEPM;Antioquia;2098300
2024-07-30;ESCMNEGR;Antioquia;7038900
2024-07-30;ITUACAUC;Antioquia;19751100
2024-07-30;MIRFTENC;Antioquia;619800
2024-07-30;PENONARE;Antioquia;3809900
2024-07-30;PLAYGUAT;Antioquia;1426100
2024-07-30;PP-2POR1;Antioquia;2151800
2024-07-30;PP-3PORC;Antioquia;1452100
2024-07-30;PUNCGUAT;Antioquia;1958800
2024-07-30;QUBRRGRD;Antioquia;40800
2024-07-30;RGR2RGRD;Antioquia;5324200
2024-07-30;SLORNARE;Antioquia;4641800
2024-07-30;SMIGCALD;Antioquia;956200
2024-07-30;TRONGUAD;Antioquia;3316300
2024-07-30;CAMECAMP;Caldas;536900
2024-07-30;CAMECHIN;Caldas;1406200
2024-07-30;ESMECAMP;Caldas;600300
2024-07-30;ESTRELLA;Caldas;157800
2024-07-30;PTEHMIEL;Caldas;1509200
2024-07-30;SANFRANC;Caldas;466600
2024-07-30;URR1SINU;Caribe;6186500
2024-07-30;ALICBOGO;Centro;12815500
2024-07-30;AMOYAMOY;Centro;1711100
2024-07-30;BETAMAG1;Centro;1413400
2024-07-30;CUCUCUCU;Centro;525300
2024-07-30;DESVSMAR;Centro;148500
2024-07-30;EMBAPRAD;Centro;22200
2024-07-30;QUIMMAGD;Centro;4790400
2024-07-30;SOGASOGA;Centro;13372600
2024-07-30;DESVBATA;Oriente;2228100
2024-07-30;DESVCHIV;Oriente;1772500
2024-07-30;EMBACHUZ;Oriente;7979400
2024-07-30;ESMEBATA;Oriente;60514400
2024-07-30;GUAVGUAV;Oriente;24138800
2024-07-30;ALTOANCH;Valle;2211600
2024-07-30;BAJOANCH;Valle;275500
2024-07-30;CAL1CALM;Valle;81100
2024-07-30;FLR2CAUC;Valle;238200
2024-07-30;SALVCAUC;Valle;4665200
2024-07-31;BOCATENC;Antioquia;1225600
2024-07-31;CLLRPORC;Antioquia;3321400
2024-07-31;DESVIEPM;Antioquia;2029100
2024-07-31;ESCMNEGR;Antioquia;6788100
2024-07-31;ITUACAUC;Antioquia;17682100
2024-07-31;MIRFTENC;Antioquia;606900
2024-07-31;PENONARE;Antioquia;3737600
2024-07-31;PLAYGUAT;Antioquia;1475300
2024-07-31;PP-2POR1;Antioquia;2275500
2024-07-31;PP-3PORC;Antioquia;693200
2024-07-31;PUNCGUAT;Antioquia;1925400
2024-07-31;QUBRRGRD;Antioquia;39900
2024-07-31;RGR2RGRD;Antioquia;5222200
2024-07-31;SLORNARE;Antioquia;4528300
2024-07-31;SMIGCALD;Antioquia;943300
2024-07-31;TRONGUAD;Antioquia;3221300
2024-07-31;CAMECAMP;Caldas;506100
2024-07-31;CAMECHIN;Caldas;1377000
2024-07-31;ESMECAMP;Caldas;565800
2024-07-31;ESTRELLA;Caldas;176300
2024-07-31;PTEHMIEL;Caldas;1474900
2024-07-31;SANFRANC;Caldas;218100
2024-07-31;URR1SINU;Caribe;6518600
2024-07-31;ALICBOGO;Centro;13100200
2024-07-31;AMOYAMOY;Centro;1744500
2024-07-31;BETAMAG1;Centro;1805000
2024-07-31;CUCUCUCU;Centro;579500
2024-07-31;DESVSMAR;Centro;147000
2024-07-31;EMBAPRAD;Centro;26000
2024-07-31;QUIMMAGD;Centro;5699600
2024-07-31;SOGASOGA;Centro;12447900
2024-07-31;DESVBATA;Oriente;2127700
2024-07-31;DESVCHIV;Oriente;3143000
2024-07-31;EMBACHUZ;Oriente;7290700
2024-07-31;ESMEBATA;Oriente;88247700
2024-07-31;GUAVGUAV;Oriente;23050700
2024-07-31;ALTOANCH;Valle;2075300
2024-07-31;BAJOANCH;Valle;265000
2024-07-31;CAL1CALM;Valle;162100
2024-07-31;FLR2CAUC;Valle;295800
2024-07-31;SALVCAUC;Valle;4624300
2024-08-01;BOCATENC;Antioquia;1209800
2024-08-01;CLLRPORC;Antioquia;3400400
2024-08-01;DESVIEPM;Antioquia;1988100
2024-08-01;ESCMNEGR;Antioquia;6594200
2024-08-01;ITUACAUC;Antioquia;16862900
2024-08-01;MIRFTENC;Antioquia;599100
2024-08-01;PENONARE;Antioquia;3612400
2024-08-01;PLAYGUAT;Antioquia;2021400
2024-08-01;PP-2POR1;Antioquia;2052200
2024-08-01;PP-3PORC;Antioquia;1086400
2024-08-01;PUNCGUAT;Antioquia;1890600
2024-08-01;QUBRRGRD;Antioquia;37600
2024-08-01;RGR2RGRD;Antioquia;4908700
2024-08-01;SLORNARE;Antioquia;4455600
2024-08-01;SMIGCALD;Antioquia;933600
2024-08-01;TRONGUAD;Antioquia;3157300
2024-08-01;CAMECAMP;Caldas;489300
2024-08-01;CAMECHIN;Caldas;1320700
2024-08-01;ESMECAMP;Caldas;547000
2024-08-01;ESTRELLA;Caldas;174000
2024-08-01;PTEHMIEL;Caldas;1443300
2024-08-01;SANFRANC;Caldas;298700
2024-08-01;URR1SINU;Caribe;6687900
2024-08-01;ALICBOGO;Centro;15727900
2024-08-01;AMOYAMOY;Centro;1935600
2024-08-01;BETAMAG1;Centro;2167600
2024-08-01;CUCUCUCU;Centro;740800
2024-08-01;DESVSMAR;Centro;224100
2024-08-01;EMBAPRAD;Centro;38500
2024-08-01;QUIMMAGD;Centro;6847400
2024-08-01;SOGASOGA;Centro;11360900
2024-08-01;DESVBATA;Oriente;1733500
2024-08-01;DESVCHIV;Oriente;2121800
2024-08-01;EMBACHUZ;Oriente;5163100
2024-08-01;ESMEBATA;Oriente;39502200
2024-08-01;GUAVGUAV;Oriente;18781400
2024-08-01;ALTOANCH;Valle;2064300
2024-08-01;BAJOANCH;Valle;223500
2024-08-01;CAL1CALM;Valle;243100
2024-08-01;FLR2CAUC;Valle;334000
2024-08-01;SALVCAUC;Valle;5141100
2024-08-02;BOCATENC;Antioquia;1287000
2024-08-02;CLLRPORC;Antioquia;3330600
2024-08-02;DESVIEPM;Antioquia;2195600
2024-08-02;ESCMNEGR;Antioquia;6396600
2024-08-02;ITUACAUC;Antioquia;16239800
2024-08-02;MIRFTENC;Antioquia;790800
2024-08-02;PENONARE;Antioquia;3394100
2024-08-02;PLAYGUAT;Antioquia;1357400
2024-08-02;PP-2POR1;Antioquia;1982200
2024-08-02;PP-3PORC;Antioquia;311300
2024-08-02;PUNCGUAT;Antioquia;1890600
2024-08-02;QUBRRGRD;Antioquia;36300
2024-08-02;RGR2RGRD;Antioquia;4735200
2024-08-02;SLORNARE;Antioquia;4455600
2024-08-02;SMIGCALD;Antioquia;933600
2024-08-02;TRONGUAD;Antioquia;3117900
2024-08-02;CAMECAMP;Caldas;478600
2024-08-02;CAMECHIN;Caldas;1299600
2024-08-02;ESMECAMP;Caldas;535200
2024-08-02;ESTRELLA;Caldas;164500
2024-08-02;PTEHMIEL;Caldas;1443300
2024-08-02;SANFRANC;Caldas;191500
2024-08-02;URR1SINU;Caribe;5190000
2024-08-02;ALICBOGO;Centro;12307700
2024-08-02;AMOYAMOY;Centro;1935600
2024-08-02;BETAMAG1;Centro;2415200
2024-08-02;CUCUCUCU;Centro;740800
2024-08-02;DESVSMAR;Centro;224100
2024-08-02;EMBAPRAD;Centro;46500
2024-08-02;QUIMMAGD;Centro;16118100
2024-08-02;SOGASOGA;Centro;11360900
2024-08-02;DESVBATA;Oriente;1361000
2024-08-02;DESVCHIV;Oriente;1551500
2024-08-02;EMBACHUZ;Oriente;3551100
2024-08-02;ESMEBATA;Oriente;26902700
2024-08-02;GUAVGUAV;Oriente;14745600
2024-08-02;ALTOANCH;Valle;2117400
2024-08-02;BAJOANCH;Valle;227700
2024-08-02;CAL1CALM;Valle;165700
2024-08-02;FLR2CAUC;Valle;346200
2024-08-02;SALVCAUC;Valle;5366700
2024-08-03;BOCATENC;Antioquia;1410400
2024-08-03;CLLRPORC;Antioquia;3470300
2024-08-03;DESVIEPM;Antioquia;2108600
2024-08-03;ESCMNEGR;Antioquia;7593800
2024-08-03;ITUACAUC;Antioquia;15321200
2024-08-03;MIRFTENC;Antioquia;667700
2024-08-03;PENONARE;Antioquia;4018700
2024-08-03;PLAYGUAT;Antioquia;3613900
2024-08-03;PP-2POR1;Antioquia;2267100
2024-08-03;PP-3PORC;Antioquia;1614900
2024-08-03;PUNCGUAT;Antioquia;4118600
2024-08-03;QUBRRGRD;Antioquia;46600
2024-08-03;RGR2RGRD;Antioquia;6087400
2024-08-03;SLORNARE;Antioquia;6747000
2024-08-03;SMIGCALD;Antioquia;1171900
2024-08-03;TRONGUAD;Antioquia;3646600
2024-08-03;CAMECAMP;Caldas;487500
2024-08-03;CAMECHIN;Caldas;1290900
2024-08-03;ESMECAMP;Caldas;545100
2024-08-03;ESTRELLA;Caldas;157500
2024-08-03;PTEHMIEL;Caldas;1408400
2024-08-03;SANFRANC;Caldas;184600
2024-08-03;URR1SINU;Caribe;7281200
2024-08-03;ALICBOGO;Centro;4778400
2024-08-03;AMOYAMOY;Centro;1650100
2024-08-03;BETAMAG1;Centro;1474900
2024-08-03;CUCUCUCU;Centro;740800
2024-08-03;DESVSMAR;Centro;224100
2024-08-03;EMBAPRAD;Centro;48200
2024-08-03;QUIMMAGD;Centro;7517200
2024-08-03;SOGASOGA;Centro;8608300
2024-08-03;DESVBATA;Oriente;1152800
2024-08-03;DESVCHIV;Oriente;1359600
2024-08-03;EMBACHUZ;Oriente;2839300
2024-08-03;ESMEBATA;Oriente;21211400
2024-08-03;GUAVGUAV;Oriente;12490800
2024-08-03;ALTOANCH;Valle;2344800
2024-08-03;BAJOANCH;Valle;245500
2024-08-03;CAL1CALM;Valle;162100
2024-08-03;FLR2CAUC;Valle;218600
